Product Name,Current Price,Original Price,Image URL,Stock,item_id,discount
Running Vest  Trail run Vest Running Hiking Treking - S,550000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/10/2/e759f753-a511-4581-bade-0b6a4cfe9aa1.jpg.webp?ect=4g,6,54,0.0
"ROMPI PORTABLE FULL WATERPROOF HOODIE LEPAS PASANG ORIGINAL PORTABLE - Abu dop, M",165000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/22/daeeee7f-91a1-406e-8c44-73cc32269496.jpg.webp?ect=4g,50,55,0.0
"Jas Blazer Vali Jas Pria Formal Kancing Satu Slim Fit Semi Wisuda - hitam, XS",180000,300000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/46889aea2b64431ab06f3f67c31a8bed~.jpeg.webp?ect=4g,9992,56,40.0
"DVANDRA.ID Jas Blazer Hitam Pria Jas Formal Casual Jas wisuda Slim-fitting - Full hitam, M",154900,298000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/25d8d1253dec419fb4f157d8ce7e0da9~.jpeg.webp?ect=4g,661,57,48.02
Code Male Jas Blazer Pria Super Black Kancing 2 Slim Fit - XS,309900,999000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/15/e8dadb85-fa11-45f8-89ba-c4ecde18ebd2.jpg.webp?ect=4g,136,58,68.98
cover jas / sarung jas biru navy ( bahan tebal ) - Biru,20000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/29/483ce30e-6de7-4830-9e00-a0f134ef4224.jpg.webp?ect=4g,7047,59,0.0
"Suspender Pria Tali Jojon Bretel Dewasa (Warna Hitam Abu Coklat Cream Putih Biru Navy Merah Maroon) - Sus Hitam, 2.5cm(Standard)",35000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/8/20/57e96e36-5010-4567-92d8-0c538d9d6d08.jpg.webp?ect=4g,2674,60,0.0
SHIRT SLEEVE GARTER non-slip elastic shirt garter penjepit lengan baju - BLACK,59000,99000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/3/6/1e60efad-62e8-41a2-af49-c0e269a6af34.jpg.webp?ect=4g,850,61,40.4
MEN SHIRT HOLDER - LEG SUSPENDER - TUCK IN SUSPENDER - PLASTIC,79000,99000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/4/44f9e13a-7049-47d6-bc1c-97d3627daed4.jpg.webp?ect=4g,734,62,20.2
SUSPENDER DEWASA PRIA WANITA BRETEL TALI KODOK TALI ELASTIS - olive,13000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/14/3d215e3d-eb8c-4924-8e9e-c7e614de99cc.jpg.webp?ect=4g,955,63,0.0
SUSPENDER DEWASA TALI JOJON TALI KODOK TALI STRAPER STRAP HIGH QUALITY - Biru,13000,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/21/c494eb82-8905-4489-9228-c3c3e34100bb.jpg.webp?ect=4g,9909,64,0.0
