Product Name,Current Price,Original Price,Image URL,Stock,item_id,discount
Aeris Beauté The Onyx 2.0 - 15 pcs Complete Set - Onyx 2.0 (15 pcs),303200,379000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/30bd0b524da949e987c043a12d42a68b~.jpeg.webp?ect=4g,39,87,20.0
SOMETHINC BROW EMBLEM Microcara Brow Gel Waterproof - Clear,85000,105000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/4/1/b0a06bbc-251b-41a9-8c3b-615d59514071.jpg.webp?ect=4g,1799,88,19.05
Emina Squeeze Me Up Browcara 8 g - Brow Mascara Creay Smudgeproof Water Resistant - Woody,57000,66000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/7cbe6e69a7db4174a32eed5a8144ea64~.jpeg.webp?ect=4g,0,89,13.64
Luxcrime Slim Triangle Precision Brow Pencil - Ash,87400,95000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/9/25/c95d5918-de15-4259-a2fc-5c82a74628b8.png.webp?ect=4g,158000,90,8.0
Sea Makeup Browstage Micro Pencil 2in1 with Browstage and Spoolie - Alis Eyebrow Pensil Brown - Brown Stage,42000,99000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/79628e20bfb446bfb2adf714e6d8213b~.jpeg.webp?ect=4g,8476,91,57.58
Azarine Oh! MY BROW DEFINER 0.06gr - 01. Eyeppuccino,52000,55000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/ab904adbbe5048bf96130b24d228f7ec~.jpeg.webp?ect=4g,402,92,5.45
Pinkflash Waterproof Auto Eyebrow Pencil Pinkflash Official Store Black Brown - Natural Brown,16299,31825,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/69eb241a6542444f9d0bc8f540644178~.jpeg.webp?ect=4g,70,93,48.79
O.TWO.O 3-in-1 Eyebrow Pencil Double-headed Knife & Brush Brow Sculpt - #01-GREY,23999,100000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/7/9a06cbde-4250-4b51-88d7-ca191302c94e.jpg.webp?ect=4g,0,94,76.0
Holika Holika Brow Correcting Shaper | Eyebrow Mascara - 02 Dark Brown,159000,180000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/1ab03186d6d346b5bcf3ba61707624fd~.jpeg.webp?ect=4g,83,95,11.67
Implora Day To Day Brow Pop - Taupe,13120,16000,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/389ee63f8dd84aefa059615661184409~.jpeg.webp?ect=4g,1067,96,18.0
IMPLORA Wow! Brow Pomade | 24H Waterproof Matte Finish | Eyebrow Alis Lasting Pensil - Medium Brown,17677,40000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/8ca24bb2c32947f994bfa598af5095d8~.jpeg.webp?ect=4g,8,97,55.81
Eyebrow 6504 EYEBROW CREAM + KUAS WATERPROOF & LONG LASTING Alis - KUAS EYEBROW DUO,3400,3500,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/261acb98ea6642cd8a6b3b7907774a78~.jpeg.webp?ect=4g,97,98,2.86
⚡Paviola⚡ FOCALLURE Eyebrow Cream Gel Waterproof | Alis Brow - 01 AUBURN,25029,51000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/2f60eb4c6d194fc6add1fe57e64b3de6~.jpeg.webp?ect=4g,204,99,50.92
FOCALLURE Waterproof Brows Gel Cream Pomade Waterproof Eyebrow Alis - #2,28359,46636,https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/6e91a5781b914a86bcb76b4c09223778~.jpeg.webp?ect=4g,322,100,39.19
Madame Gie Madame Brow On Point – Make Up Eyebrow Pomade Cream Pensil Alis Waterproof - 01 Earl Grey,15000,30000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/b5e5283bd9f747748bc855111f3ed823~.jpeg.webp?ect=4g,4712,101,50.0
"[10GR] browie Brow Tint Henna Alis | eyebrow waterproof gel & Longlasting Black, Brown, Dark brown | BPOM & Halal - Black",85000,170000,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/a14ad07e78644319b9a3b6f2e737339e~.jpeg.webp?ect=4g,2733,102,50.0
RSM 24Pcs Kuku Palsu Motif Kartun 24 Pcs Fake Nail Karakter Manicure Lem Part 1 - DAISY EGG,5060,0,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/11/25/466ab26a-4f8f-41d4-b3b7-71c5d039b57e.jpg.webp?ect=4g,11,103,0.0
Eze Nails x Molita Lin - Effortless Charm Spot On Manicure (Kuku Palsu Tempel) - EFFORTLESS CHARM,129990,139990,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/4df13f9aa62748c58d6cea3091bbca23~.jpeg.webp?ect=4g,2453,104,7.14
Noble in Deep Wine - Eze Nails Spot On Manicure (Kuku Palsu Tempel) Art Box - Noble in Deep Wine,99990,0,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/0fb5a2d5e6f44d88be46905496112e75~.jpeg.webp?ect=4g,2717,105,0.0
